V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,subj_idx,epoch,item_number,rt,has_answered,image_more_rewarded,rt_choice,feedback,image_chosen,intertrial_delay,img_1_position,img_2_position,total_feedback,trial,subj_code_1,Task2noRev_n_1,context_1,control_1,post_context_1,coin,TIME_start,TIME_end,TIME_total
epoc1,prltask2,4,1037,1,image1_rewarded8,1467,2,1,950,-230,230,34,prl_EMA_norev_neutral.2023-07-13-0118.data.d841595b-6200-4af3-9c39-56e95111d115.txt,epoc1,4,1037,1,image1_rewarded8,1467,0,1,950,-230,230,34,24,3314614895,prl_EMA_norev_neutral.2023-07-13-0118.data.d841595b-6200-4af3-9c39-56e95111d115.txt,24,3,15,38,2023-07-13-01-14,2023-07-13-01-18,4
epoc1,prltask1,4,1175,1,image1_rewarded8,865,1,1,800,-230,230,35,prl_EMA_norev_neutral.2023-07-13-0118.data.d841595b-6200-4af3-9c39-56e95111d115.txt,epoc1,4,1175,1,image1_rewarded8,865,1,1,800,-230,230,35,25,3314614895,prl_EMA_norev_neutral.2023-07-13-0118.data.d841595b-6200-4af3-9c39-56e95111d115.txt,24,3,15,38,2023-07-13-01-14,2023-07-13-01-18,4
epoc1,prltask1,4,835,1,image1_rewarded8,817,1,1,650,230,-230,36,prl_EMA_norev_neutral.2023-07-13-0118.data.d841595b-6200-4af3-9c39-56e95111d115.txt,epoc1,4,835,1,image1_rewarded8,817,1,1,650,230,-230,36,26,3314614895,prl_EMA_norev_neutral.2023-07-13-0118.data.d841595b-6200-4af3-9c39-56e95111d115.txt,24,3,15,38,2023-07-13-01-14,2023-07-13-01-18,4
epoc1,prltask1,4,1070,1,image1_rewarded8,485,2,2,650,-230,230,35,prl_EMA_norev_neutral.2023-07-13-0118.data.d841595b-6200-4af3-9c39-56e95111d115.txt,epoc1,4,1070,1,image1_rewarded8,485,0,2,650,-230,230,35,27,3314614895,prl_EMA_norev_neutral.2023-07-13-0118.data.d841595b-6200-4af3-9c39-56e95111d115.txt,24,3,15,38,2023-07-13-01-14,2023-07-13-01-18,4
epoc1,prltask1,4,901,1,image1_rewarded8,726,1,1,650,-230,230,36,prl_EMA_norev_neutral.2023-07-13-0118.data.d841595b-6200-4af3-9c39-56e95111d115.txt,epoc1,4,901,1,image1_rewarded8,726,1,1,650,-230,230,36,28,3314614895,prl_EMA_norev_neutral.2023-07-13-0118.data.d841595b-6200-4af3-9c39-56e95111d115.txt,24,3,15,38,2023-07-13-01-14,2023-07-13-01-18,4
epoc1,prltask2,4,1550,1,image1_rewarded8,836,1,2,800,230,-230,37,prl_EMA_norev_neutral.2023-07-13-0118.data.d841595b-6200-4af3-9c39-56e95111d115.txt,epoc1,4,1550,1,image1_rewarded8,836,1,2,800,230,-230,37,29,3314614895,prl_EMA_norev_neutral.2023-07-13-0118.data.d841595b-6200-4af3-9c39-56e95111d115.txt,24,3,15,38,2023-07-13-01-14,2023-07-13-01-18,4
epoc1,prltask1,4,986,1,image1_rewarded8,876,1,1,650,-230,230,38,prl_EMA_norev_neutral.2023-07-13-0118.data.d841595b-6200-4af3-9c39-56e95111d115.txt,epoc1,4,986,1,image1_rewarded8,876,1,1,650,-230,230,38,30,3314614895,prl_EMA_norev_neutral.2023-07-13-0118.data.d841595b-6200-4af3-9c39-56e95111d115.txt,24,3,15,38,2023-07-13-01-14,2023-07-13-01-18,4
epoc1,prltask1,4,1891,1,image1_rewarded8,2027,1,1,800,230,-230,-24,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,1891,1,image1_rewarded8,2027,1,1,800,230,-230,-24,1,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask2,4,572,1,image1_rewarded8,954,2,1,950,-230,230,-25,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,572,1,image1_rewarded8,954,0,1,950,-230,230,-25,2,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,743,1,image1_rewarded8,594,1,1,950,-230,230,-24,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,743,1,image1_rewarded8,594,1,1,950,-230,230,-24,3,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,626,1,image1_rewarded8,643,1,1,800,-230,230,-23,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,626,1,image1_rewarded8,643,1,1,800,-230,230,-23,4,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,777,1,image1_rewarded8,1028,1,1,950,230,-230,-22,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,777,1,image1_rewarded8,1028,1,1,950,230,-230,-22,5,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,660,1,image1_rewarded8,711,1,1,650,230,-230,-21,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,660,1,image1_rewarded8,711,1,1,650,230,-230,-21,6,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,660,1,image1_rewarded8,761,1,1,800,-230,230,-20,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,660,1,image1_rewarded8,761,1,1,800,-230,230,-20,7,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask2,4,527,1,image1_rewarded8,1112,2,1,800,230,-230,-21,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,527,1,image1_rewarded8,1112,0,1,800,230,-230,-21,8,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,695,1,image1_rewarded8,4295,1,1,500,-230,230,-20,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,695,1,image1_rewarded8,4295,1,1,500,-230,230,-20,9,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask2,4,560,1,image1_rewarded8,977,2,1,950,230,-230,-21,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,560,1,image1_rewarded8,977,0,1,950,230,-230,-21,10,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,827,1,image1_rewarded8,778,1,1,800,230,-230,-20,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,827,1,image1_rewarded8,778,1,1,800,230,-230,-20,11,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,744,1,image1_rewarded8,876,1,1,650,230,-230,-19,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,744,1,image1_rewarded8,876,1,1,650,230,-230,-19,12,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,610,1,image1_rewarded8,828,1,1,500,-230,230,-18,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,610,1,image1_rewarded8,828,1,1,500,-230,230,-18,13,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,577,1,image1_rewarded8,763,1,1,500,230,-230,-17,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,577,1,image1_rewarded8,763,1,1,500,230,-230,-17,14,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask2,4,577,1,image1_rewarded8,1226,2,1,1100,230,-230,-18,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,577,1,image1_rewarded8,1226,0,1,1100,230,-230,-18,15,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,560,1,image1_rewarded8,928,1,1,650,230,-230,-17,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,560,1,image1_rewarded8,928,1,1,650,230,-230,-17,16,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,643,1,image1_rewarded8,761,1,1,950,230,-230,-16,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,643,1,image1_rewarded8,761,1,1,950,230,-230,-16,17,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,695,1,image1_rewarded8,745,1,1,650,230,-230,-15,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,695,1,image1_rewarded8,745,1,1,650,230,-230,-15,18,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,678,1,image1_rewarded8,811,1,1,950,-230,230,-14,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,678,1,image1_rewarded8,811,1,1,950,-230,230,-14,19,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,558,1,image1_rewarded8,694,1,1,650,230,-230,-13,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,558,1,image1_rewarded8,694,1,1,650,230,-230,-13,20,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,509,1,image1_rewarded8,700,1,1,950,230,-230,-12,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,509,1,image1_rewarded8,700,1,1,950,230,-230,-12,21,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,877,1,image1_rewarded8,712,1,1,650,230,-230,-11,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,877,1,image1_rewarded8,712,1,1,650,230,-230,-11,22,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask2,4,560,1,image1_rewarded8,628,2,1,500,230,-230,-12,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,560,1,image1_rewarded8,628,0,1,500,230,-230,-12,23,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,612,1,image1_rewarded8,561,1,1,800,230,-230,-11,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,612,1,image1_rewarded8,561,1,1,800,230,-230,-11,24,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask2,4,577,1,image1_rewarded8,759,2,1,500,-230,230,-12,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,577,1,image1_rewarded8,759,0,1,500,-230,230,-12,25,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,541,1,image1_rewarded8,812,1,1,650,-230,230,-11,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,541,1,image1_rewarded8,812,1,1,650,-230,230,-11,26,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,1079,1,image1_rewarded8,879,1,1,500,-230,230,-10,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,1079,1,image1_rewarded8,879,1,1,500,-230,230,-10,27,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,527,1,image1_rewarded8,858,1,1,650,-230,230,-9,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,527,1,image1_rewarded8,858,1,1,650,-230,230,-9,28,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,627,1,image1_rewarded8,828,1,1,950,230,-230,-8,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,627,1,image1_rewarded8,828,1,1,950,230,-230,-8,29,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,695,1,image1_rewarded8,694,1,1,800,230,-230,-7,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,epoc1,4,695,1,image1_rewarded8,694,1,1,800,230,-230,-7,30,3382286992,prl_EMA_norev_neutral.2023-07-17-1903.data.0e323fd0-5d62-4fc7-a8aa-cf032804089a.txt,-25,2,7,-7,2023-07-17-19-00,2023-07-17-19-03,3
epoc1,prltask1,4,4652,1,image1_rewarded8,6220,2,2,950,230,-230,4,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,4652,1,image1_rewarded8,6220,0,2,950,230,-230,4,1,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask2,4,4964,1,image1_rewarded8,2118,2,1,650,-230,230,3,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,4964,1,image1_rewarded8,2118,0,1,650,-230,230,3,2,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,3810,1,image1_rewarded8,1782,2,2,650,-230,230,2,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,3810,1,image1_rewarded8,1782,0,2,650,-230,230,2,3,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,1851,1,image1_rewarded8,2204,1,1,800,-230,230,3,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,1851,1,image1_rewarded8,2204,1,1,800,-230,230,3,4,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,2858,1,image1_rewarded8,2020,1,1,950,230,-230,4,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,2858,1,image1_rewarded8,2020,1,1,950,230,-230,4,5,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,3122,1,image1_rewarded8,2823,1,1,950,230,-230,5,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,3122,1,image1_rewarded8,2823,1,1,950,230,-230,5,6,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,938,1,image1_rewarded8,3240,1,1,650,230,-230,6,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,938,1,image1_rewarded8,3240,1,1,650,230,-230,6,7,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,1036,1,image1_rewarded8,6100,2,2,950,-230,230,5,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,1036,1,image1_rewarded8,6100,0,2,950,-230,230,5,8,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,750,1,image1_rewarded8,4932,2,2,800,230,-230,4,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,750,1,image1_rewarded8,4932,0,2,800,230,-230,4,9,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask2,4,801,1,image1_rewarded8,2174,2,1,500,-230,230,3,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,801,1,image1_rewarded8,2174,0,1,500,-230,230,3,10,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,735,1,image1_rewarded8,1720,1,1,950,-230,230,4,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,735,1,image1_rewarded8,1720,1,1,950,-230,230,4,11,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,719,1,image1_rewarded8,1135,1,1,950,230,-230,5,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,719,1,image1_rewarded8,1135,1,1,950,230,-230,5,12,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,769,1,image1_rewarded8,1888,1,1,800,230,-230,6,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,769,1,image1_rewarded8,1888,1,1,800,230,-230,6,13,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,937,1,image1_rewarded8,2723,1,1,950,-230,230,7,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,937,1,image1_rewarded8,2723,1,1,950,-230,230,7,14,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,770,1,image1_rewarded8,3106,1,1,800,-230,230,8,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,770,1,image1_rewarded8,3106,1,1,800,-230,230,8,15,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask2,4,753,1,image1_rewarded8,1820,2,1,800,-230,230,7,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,753,1,image1_rewarded8,1820,0,1,800,-230,230,7,16,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,836,1,image1_rewarded8,3226,1,1,950,230,-230,8,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,836,1,image1_rewarded8,3226,1,1,950,230,-230,8,17,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,736,1,image1_rewarded8,2925,2,2,650,-230,230,7,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,736,1,image1_rewarded8,2925,0,2,650,-230,230,7,18,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,1021,1,image1_rewarded8,1202,1,1,950,230,-230,8,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,1021,1,image1_rewarded8,1202,1,1,950,230,-230,8,19,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,719,1,image1_rewarded8,1504,1,1,950,230,-230,9,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,719,1,image1_rewarded8,1504,1,1,950,230,-230,9,20,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask2,4,733,1,image1_rewarded8,1169,2,1,950,230,-230,8,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,733,1,image1_rewarded8,1169,0,1,950,230,-230,8,21,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask2,4,814,1,image1_rewarded8,1558,2,1,500,-230,230,7,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,814,1,image1_rewarded8,1558,0,1,500,-230,230,7,22,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
epoc1,prltask1,4,735,1,image1_rewarded8,2212,1,1,650,-230,230,8,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,epoc1,4,735,1,image1_rewarded8,2212,1,1,650,-230,230,8,23,3478376902,prl_EMA_norev_neutral.2023-07-17-1934.data.9bd525ec-2696-4c43-80fe-899755371bf4.txt,5,4,10,11,2023-07-17-19-30,2023-07-17-19-34,4
